fname	n_lines	nist1	nist2	nist3	nist4	bleu1	bleu2	bleu3	bleu4	meteor	entropy1	entropy2	entropy3	entropy4	div1	div2	avg_len
dstc_20_460_100/BER_PAD_after.txt	34	1.5499	1.6425	1.6448	1.6448	0.3515	0.1152	0.0408	0.0176	0.06667217268687052	4.589174412493899	5.639986634932113	5.781335733781738	5.786515521879768	0.40618101545253865	0.7613365155131265	13.323529411764707
dstc_20_460_100/BERT_PAD_before.txt	34	1.606	1.7054	1.7077	1.7077	0.3383	0.1075	0.0385	0.0167	0.059474859898535105	4.5003418869981	5.603010945737519	5.763003380265388	5.769173594982286	0.37872340425531914	0.7545871559633027	13.823529411764707
dstc_20_460_100/SAN.txt	34	1.847	1.9802	1.9846	1.9846	0.3758	0.13	0.0498	0.0201	0.0747134008462186	4.365815116346453	5.65963409471715	5.896763185286587	5.885159643442647	0.3465553235908142	0.7573033707865169	14.088235294117647
