fname	n_lines	nist1	nist2	nist3	nist4	bleu1	bleu2	bleu3	bleu4	meteor	entropy1	entropy2	entropy3	entropy4	div1	div2	avg_len
dstc10_480_100/BERT_PAD_after.txt	34	1.6119	1.7206	1.7239	1.7239	0.3955	0.1248	0.0438	0.0187	0.07471415471647423	3.927349943593168	5.2967934482962615	5.724255934638411	5.761947704459664	0.24429223744292236	0.6163366336633663	12.882352941176471
dstc10_480_100/BERT_PAD_before.txt	34	0.3786	0.4068	0.4091	0.4091	0.382	0.1352	0.0512	0.0231	0.06336834341249321	3.939038473872149	5.035167040588383	5.283025619300578	5.246248229477034	0.3177257525083612	0.690566037735849	8.794117647058824
dstc10_480_100/SAN.txt	34	0.7899	0.8346	0.8346	0.8346	0.4781	0.1363	0.0323	0.0137	0.0644709098283916	3.6493392993596214	5.076199692945555	5.442804892241048	5.452404609171211	0.22157434402332363	0.6407766990291263	10.088235294117647
