fname	n_lines	nist1	nist2	nist3	nist4	bleu1	bleu2	bleu3	bleu4	meteor	entropy1	entropy2	entropy3	entropy4	div1	div2	avg_len
dstc/SAN.txt	34	2.1443	2.2674	2.2775	2.2775	0.3676	0.1167	0.0378	0.0155	0.07398905199705895	4.008813212265806	5.475651304673464	5.996923729250875	6.08883295982235	0.20526315789473684	0.5876865671641791	16.764705882352942
dstc/BERT.txt	34	1.8448	1.9479	1.9479	1.9479	0.3662	0.1125	0.0245	0.0098	0.07172136939027772	4.224396556051818	5.4816224513752765	5.839402988105905	5.902793486442863	0.26666666666666666	0.6334056399132321	14.558823529411764
